listing_id,host_name,last_review,price,nbhood_full,monthly_price,description,room_type,borough,price_range,labels
13332859,Daria,2019-06-29,375.0,"Brooklyn, Brooklyn Heights",11250.0,Spacious & Quiet Brooklyn Carriage House,entire home/apt,Brooklyn,>$350,Extravagant
13333542,Malene,2019-06-15,229.0,"Brooklyn, Bedford-Stuyvesant",6870.0,Beautifully Designed Island Style Garden Suite,entire home/apt,Brooklyn,$176-350,Expensive
13333699,Darcy & Ross,2019-07-06,175.0,"Brooklyn, Fort Greene",5250.0,Artist Charming Modern Ft Greene Park 2 floor apt,entire home/apt,Brooklyn,$70-175,Average
13335424,Mimie,2019-06-24,41.0,"Bronx, Tremont",1230.0,"i call it home, you'll call it home.",private room,Bronx,$0-69,Budget
13337150,Eugene,2019-06-22,110.0,"Manhattan, Morningside Heights",3300.0,"Luxury Room (rm4), 5 mins from Columbia",private room,Manhattan,$70-175,Average
13341955,Diana,2019-07-02,125.0,"Queens, Jackson Heights",3750.0,MODERN & CONTEMPORARY STUDIO,entire home/apt,Queens,$70-175,Average
13343199,Jeanne,2019-01-22,329.0,"Brooklyn, Prospect-Lefferts Gardens",9870.0,Midwood Street Limestone,entire home/apt,Brooklyn,$176-350,Expensive
13346741,Ira,2019-06-08,200.0,"Manhattan, Upper West Side",6000.0,Great location big one bedroom on the UWS,entire home/apt,Manhattan,$176-350,Expensive
13348000,Dave & Shaceline,2019-06-26,89.0,"Bronx, Throgs Neck",2670.0,"Home*Sweet*Home
Quiet neighborhood",entire home/apt,Bronx,$70-175,Average
13355002,Jeffrey,2019-07-08,120.0,"Brooklyn, Canarsie",3600.0,Newly renovated apt w/parking space,entire home/apt,Brooklyn,$70-175,Average
13358265,Vanessa,2019-06-22,200.0,"Manhattan, Upper West Side",6000.0,Full 1 Bedroom Apartment in heart of UWS,entire home/apt,Manhattan,$176-350,Expensive
13359578,Nicole,2019-06-15,199.0,"Manhattan, West Village",5970.0,Sun-filled spacious one bedroom in West Village,entire home/apt,Manhattan,$176-350,Expensive
13359647,Vernon,2019-02-28,40.0,"Bronx, Fordham",1200.0,Budget Room in large apartment (Solo Travelers+),private room,Bronx,$0-69,Budget
13359798,Michael,2019-03-17,200.0,"Queens, Astoria",6000.0,large 1 bedroom apt with private balcony Astoria,entire home/apt,Queens,$176-350,Expensive
13361613,Jamie,2019-05-27,375.0,"Manhattan, Harlem",11250.0,Bright Architectural Oasis w/Chef’s Kitchen #10305,entire home/apt,Manhattan,>$350,Extravagant
13361785,Scott,2019-05-21,250.0,"Brooklyn, Williamsburg",7500.0,"Bridge View, Designer Brick & Timber Loft",entire home/apt,Brooklyn,$176-350,Expensive
13371633,Robert,2019-06-19,55.0,"Brooklyn, Crown Heights",1650.0,Charming & Spacious 1 BR; Steps to Brooklyn Museum,private room,Brooklyn,$0-69,Budget
13371699,Althea,2019-06-29,145.0,"Brooklyn, Windsor Terrace",4350.0,Beautiful Spacious Apartment near Prospect Park,entire home/apt,Brooklyn,$70-175,Average
13372847,Elise,2019-06-30,95.0,"Brooklyn, Carroll Gardens",2850.0,Studio apartment in Cobble Hill,entire home/apt,Brooklyn,$70-175,Average
13373300,Lauren Wesley,2019-06-24,175.0,"Brooklyn, Cobble Hill",5250.0,Sunny Apt in Historic Cobble Hill Brownstone,entire home/apt,Brooklyn,$70-175,Average
13373898,Jamie,2019-06-30,350.0,"Manhattan, Harlem",10500.0,Sunny Designer Gem for Families & Couples! #10304,entire home/apt,Manhattan,$176-350,Expensive
13375642,Kyla,2019-04-16,55.0,"Brooklyn, Bushwick",1650.0,Huge sunny bedroom with private bathroom,private room,Brooklyn,$0-69,Budget
13375898,Cem,2019-06-22,48.0,"Queens, Astoria",1440.0,"PERFECT LOCATION, 15 MINUTES TO MANHATTAN",private room,Queens,$0-69,Budget
13376767,Moenen,2019-06-15,110.0,"Brooklyn, Williamsburg",3300.0,Sun-drenched corner apartment in East-Williamsburg,entire home/apt,Brooklyn,$70-175,Average
13377893,Giselle,2019-06-18,55.0,"Brooklyn, Bushwick",1650.0,Spacious Room in Bushwick,private room,Brooklyn,$0-69,Budget
13378177,Kris,2019-05-28,163.0,"Brooklyn, Prospect-Lefferts Gardens",4890.0,Art-filled Mid-Century Modern Apartment,entire home/apt,Brooklyn,$70-175,Average
13378609,Fahim,2019-06-09,125.0,"Queens, Jackson Heights",3750.0,Experience New York from our place. (Free parking),entire home/apt,Queens,$70-175,Average
13378820,Brian,2019-07-02,150.0,"Brooklyn, East New York",4500.0,Sunlit 3BR Urban Retreat & Parking near City &JFK,entire home/apt,Brooklyn,$70-175,Average
13379688,Gregory,2019-01-01,67.0,"Manhattan, Harlem",2010.0,Harlem Charmer,private room,Manhattan,$0-69,Budget
13380662,Jamie,2019-06-22,73.0,"Brooklyn, Borough Park",2190.0,Entire Floor/1 Min from N Train/Private Entrance,entire home/apt,Brooklyn,$70-175,Average
13384425,Petra,2019-07-07,128.0,"Brooklyn, Prospect-Lefferts Gardens",3840.0,Beautiful townhouse near Prospect Park,entire home/apt,Brooklyn,$70-175,Average
13386091,Ella,2019-04-21,121.0,"Brooklyn, Bensonhurst",3630.0,Modern 3bd close to everything,entire home/apt,Brooklyn,$70-175,Average
13388210,Corporate Housing,2019-04-30,117.0,"Manhattan, Hell's Kitchen",3510.0,Midtown West Private Sublet - Best Value,entire home/apt,Manhattan,$70-175,Average
13388649,Michelle,2019-06-19,99.0,"Queens, Astoria",2970.0,Spacious Private Home - 20m to Manhattan,entire home/apt,Queens,$70-175,Average
13391165,Imri,2019-06-13,149.0,"Manhattan, East Village",4470.0,"Gorgeous Room in EV, Private Patio, Open Kitchen!",private room,Manhattan,$70-175,Average
13392858,Benjamin,2019-06-19,120.0,"Brooklyn, Boerum Hill",3600.0,A Small Kingdom in the Clouds,entire home/apt,Brooklyn,$70-175,Average
13394558,Sam,2019-02-20,90.0,"Manhattan, Little Italy",2700.0,MY ADORABLE BOWERY PLACE,entire home/apt,Manhattan,$70-175,Average
13394748,Kevin & Kitty,2019-07-03,45.0,"Queens, Woodhaven",1350.0,Cozy Spacious Double Bed #2A Near JFK & J Train,private room,Queens,$0-69,Budget
13395329,Brook,2019-07-04,89.0,"Manhattan, Morningside Heights",2670.0,Garden Flat Next to Central Park w/ Large Terrace,private room,Manhattan,$70-175,Average
13395513,Godfrey,2019-06-11,76.0,"Manhattan, SoHo",2280.0,Entire apartment in the heart of SOHO,entire home/apt,Manhattan,$70-175,Average
13396969,Hope,2019-07-07,125.0,"Manhattan, Chinatown",3750.0,"1 Bedroom apartment, heart of LES",entire home/apt,Manhattan,$70-175,Average
13398340,Greg  &  Adriane,2019-07-05,99.0,"Brooklyn, Bedford-Stuyvesant",2970.0,Historic Townhouse Apartment with Garden Oasis,entire home/apt,Brooklyn,$70-175,Average
13398348,Kristina,2019-06-24,125.0,"Brooklyn, Williamsburg",3750.0,Your Own Apartment corner of Bedford and Grand!,entire home/apt,Brooklyn,$70-175,Average
13406622,Betsy,2019-06-20,450.0,"Manhattan, Chelsea",13500.0,CHELSEA 3 BEDROOM APARTMENT WITH PRIVATE GARDEN!!!,entire home/apt,Manhattan,>$350,Extravagant
13407354,Alex,2019-06-23,139.0,"Manhattan, Midtown",4170.0,COZY 1BR IN MIDTOWN EAST!,entire home/apt,Manhattan,$70-175,Average
13407615,Robert,2019-05-28,65.0,"Brooklyn, Crown Heights",1950.0,Lovely Apt. in Heart of Brooklyn,private room,Brooklyn,$0-69,Budget
13408222,Dawn,2019-06-22,115.0,"Brooklyn, East Flatbush",3450.0,Remsen Village Rental II,entire home/apt,Brooklyn,$70-175,Average
13410813,Gabriela,2019-06-30,120.0,"Queens, Long Island City",3600.0,1 br apartment(3’ to train)+access to coworking,entire home/apt,Queens,$70-175,Average
13417071,Juan,2019-04-30,92.0,"Brooklyn, Bedford-Stuyvesant",2760.0,Sunny 1 bd  apartment - Historic Brownstone Apt #2,entire home/apt,Brooklyn,$70-175,Average
13417080,Jp,2019-06-05,100.0,"Manhattan, Gramercy",3000.0,"Private Room, 2 beds, bath, Union Square location",private room,Manhattan,$70-175,Average
13417410,Devon,2019-06-10,45.0,"Brooklyn, East Flatbush",1350.0,Zions Destiny Home away from Home !,entire home/apt,Brooklyn,$0-69,Budget
13418942,Andre,2019-06-23,250.0,"Manhattan, Harlem",7500.0,A Touch of Modern in Cultural NYC,private room,Manhattan,$176-350,Expensive
13422992,Jeremy,2019-06-22,175.0,"Manhattan, Lower East Side",5250.0,Gorgeous Lower East Side Walk Up & Roof,private room,Manhattan,$70-175,Average
13427412,Michael & Sandra,2019-06-27,85.0,"Staten Island, Tompkinsville",2550.0,Stunning 1 Bedroom Apartment. 8 minutes to Ferry,entire home/apt,Staten Island,$70-175,Average
13427658,Hakan,2019-06-30,38.0,"Queens, Ditmars Steinway",1140.0,Comfortable room 15 minutes to Manhattan,private room,Queens,$0-69,Budget
13430458,Yaron,2019-06-10,33.0,"Bronx, Port Morris",990.0,Fun & Funky 2nd floor of loft.,private room,Bronx,$0-69,Budget
13431664,Agustina,2019-05-30,45.0,"Bronx, Longwood",1350.0,Private Condo Room w/ Patio,private room,Bronx,$0-69,Budget
13431961,Alexandrinho,2019-06-21,179.0,"Manhattan, Upper West Side",5370.0,Amazing Brownstone Studio @ Central Park West,entire home/apt,Manhattan,$176-350,Expensive
13433027,Sister Shai,2019-05-19,100.0,"Queens, South Ozone Park",3000.0,Holistic Health Stay New York,entire home/apt,Queens,$70-175,Average
13434959,Steven,2019-06-16,40.0,"Brooklyn, Prospect-Lefferts Gardens",1200.0,1 Bd  10 mins to Manhattan  Steps to Prospect Park,entire home/apt,Brooklyn,$0-69,Budget
13435688,Kyle,2019-05-31,150.0,"Manhattan, Theater District",4500.0,❤ of Manhattan | Fantastic 1 Bedroom,entire home/apt,Manhattan,$70-175,Average
13436132,Christine,2019-06-25,142.0,"Manhattan, East Village",4260.0,Bright studio in the heart of the east village,entire home/apt,Manhattan,$70-175,Average
13436258,Nicole,2019-06-18,99.0,"Bronx, Concourse",2970.0,One Bedroom Apartment  in TownHouse,entire home/apt,Bronx,$70-175,Average
13444818,Clair & Charles,2019-06-30,178.0,"Queens, Elmhurst",5340.0,2 beds PH balcony & rooftop close to Manhattan,entire home/apt,Queens,$176-350,Expensive
13446124,Anna  &  Keith,2019-06-14,76.0,"Manhattan, Morningside Heights",2280.0,Cozy front room in a 2 bedroom family apt near CU,private room,Manhattan,$70-175,Average
13451786,Marta,2019-06-29,70.0,"Brooklyn, Bedford-Stuyvesant",2100.0,Large comfy bright bedroom near sub,private room,Brooklyn,$70-175,Average
13453023,Yi Qun,2019-05-10,120.0,"Manhattan, Upper West Side",3600.0,"King Bed, Super Host, Near Central/Riverside Parks",private room,Manhattan,$70-175,Average
13453271,Yi Qun,2019-05-19,120.0,"Manhattan, Upper West Side",3600.0,"NEAR CENTRAL PARK, TIMES SQUARE, COLUMBIA UNIV.",private room,Manhattan,$70-175,Average
13459691,Andi,2019-03-24,90.0,"Brooklyn, Williamsburg",2700.0,Private Bedroom in Williamsburg!,private room,Brooklyn,$70-175,Average
13459841,Jesse,2019-05-26,105.0,"Brooklyn, Williamsburg",3150.0,Sunny Williamsburg w Balcony - Long Term Rental,entire home/apt,Brooklyn,$70-175,Average
13460498,Kris,2019-01-01,130.0,"Brooklyn, Bedford-Stuyvesant",3900.0,Beautiful Brownstone Parlor Floor Apartment,entire home/apt,Brooklyn,$70-175,Average
13463768,Samantha,2019-04-10,75.0,"Brooklyn, East Flatbush",2250.0,"Spacious, Affordable 1BR Apartment in Brooklyn",entire home/apt,Brooklyn,$70-175,Average
13465546,Cooper,2019-04-23,200.0,"Manhattan, East Village",6000.0,Comfortable 2 BR in East Village/Cooper Square,entire home/apt,Manhattan,$176-350,Expensive
13466302,Valeria,2019-06-23,325.0,"Manhattan, Upper West Side",9750.0,Very central loft-like apartment on UWS,entire home/apt,Manhattan,$176-350,Expensive
13466842,Dayne,2019-07-06,255.0,"Queens, Long Island City",7650.0,"3bd apt w/yard in Astoria, 10 mins from Manhattan.",entire home/apt,Queens,$176-350,Expensive
13467270,Angelo,2019-04-28,125.0,"Queens, Sunnyside",3750.0,Sunnyside Modern Apartment that sleeps 4 people.,entire home/apt,Queens,$70-175,Average
13467511,Allon,2019-05-20,175.0,"Manhattan, East Village",5250.0,Modern 1-Bedroom Duplex Apartment in New York City,entire home/apt,Manhattan,$70-175,Average
13468830,Richard,2019-06-14,75.0,"Brooklyn, Bushwick",2250.0,Brooklyn palace,entire home/apt,Brooklyn,$70-175,Average
13474455,Deirdre,2019-06-16,99.0,"Brooklyn, Bedford-Stuyvesant",2970.0,Blueberries & Cream - Cozy 1 Bedroom Apt. #2,entire home/apt,Brooklyn,$70-175,Average
13475688,Nat,2019-06-20,85.0,"Brooklyn, Bedford-Stuyvesant",2550.0,private entrance mini apt! part of my home,entire home/apt,Brooklyn,$70-175,Average
13477118,Brett,2019-06-23,92.0,"Brooklyn, Williamsburg",2760.0,Artistic Escape in Brooklyn,entire home/apt,Brooklyn,$70-175,Average
13477342,David,2019-05-14,95.0,"Manhattan, Harlem",2850.0,"Historical Sugar Hill, West Harlem",private room,Manhattan,$70-175,Average
13478244,Susan,2019-06-25,195.0,"Brooklyn, Williamsburg",5850.0,Art-filled bright spacious 1 bedrm W'burg + deck,entire home/apt,Brooklyn,$176-350,Expensive
13486730,James,2019-07-01,101.0,"Manhattan, SoHo",3030.0,Large private bedroom in West Soho/West Village,private room,Manhattan,$70-175,Average
13488308,Gianni,2019-05-31,199.0,"Manhattan, Kips Bay",5970.0,Spacious & Cosy 1BR apt in Gramercy with balcony!,entire home/apt,Manhattan,$176-350,Expensive
13489789,Roberto,2019-06-15,50.0,"Brooklyn, Bedford-Stuyvesant",1500.0,Roses Room - 10 mins to Williamsburg/LES/City,private room,Brooklyn,$0-69,Budget
13490175,Maria,2019-06-15,110.0,"Queens, Sunnyside",3300.0,AMAZING VIEW ENTIRE apt 10mins to midtown,entire home/apt,Queens,$70-175,Average
13491503,Stacey Rae,2019-03-06,125.0,"Brooklyn, Flatbush",3750.0,"Airy, Private, Spacious + Accessible",entire home/apt,Brooklyn,$70-175,Average
13493546,Anne,2019-05-28,119.0,"Brooklyn, East Flatbush",3570.0,"Grand private apt with deck, one block to subway",entire home/apt,Brooklyn,$70-175,Average
13494095,Natalia,2019-05-06,196.0,"Manhattan, Financial District",5880.0,STUDIO LowerManhattan this week!,entire home/apt,Manhattan,$176-350,Expensive
13494532,Anna,2019-06-30,90.0,"Manhattan, Upper East Side",2700.0,"*Cozy apt Manhattan,Near Central Park !*",private room,Manhattan,$70-175,Average
13495012,Illy,2019-05-04,100.0,"Manhattan, Financial District",3000.0,World Trade Center Delight,entire home/apt,Manhattan,$70-175,Average
13495558,Vinciane,2019-05-25,360.0,"Manhattan, SoHo",10800.0,Bright apartment in Soho with roof access,entire home/apt,Manhattan,>$350,Extravagant
13495754,Michele,2019-01-23,65.0,"Brooklyn, Greenpoint",1950.0,"Peaceful, Light-filled Room - Greenpoint, BK",private room,Brooklyn,$0-69,Budget
13496318,Julie,2019-06-08,450.0,"Brooklyn, Park Slope",13500.0,Amazing Park Slope Duplex plus Finished Basement.,entire home/apt,Brooklyn,>$350,Extravagant
13498392,Justin,2019-05-23,79.0,"Manhattan, Harlem",2370.0,"Spacious, Bright, Private NYC",private room,Manhattan,$70-175,Average
13503970,Giovanna,2019-05-27,100.0,"Brooklyn, Prospect Heights",3000.0,"Large, sunny, airy, spacious bdrm.",private room,Brooklyn,$70-175,Average
13505542,Verena,2019-06-14,70.0,"Queens, Astoria",2100.0,Cozy Room 1 Block from the Train,private room,Queens,$70-175,Average
13507377,Shanee,2019-06-25,190.0,"Brooklyn, South Slope",5700.0,"Sunny Apartment in Park Slope, Brooklyn",entire home/apt,Brooklyn,$176-350,Expensive
13511359,Bernadette,2019-05-31,109.0,"Manhattan, East Village",3270.0,visit nyc and live like a local,private room,Manhattan,$70-175,Average
13514115,Tom  &  Lily,2019-06-22,65.0,"Brooklyn, Bushwick",1950.0,Bushwick Artist Loft - Zen Tree House Room,private room,Brooklyn,$0-69,Budget
13514745,Lori,2019-07-02,67.0,"Manhattan, East Village",2010.0,Cozy BR in large quiet EV apt,private room,Manhattan,$0-69,Budget
13525308,Bev,2019-04-15,95.0,"Brooklyn, Kensington",2850.0,Spacious Brooklyn Apt near F/G train,entire home/apt,Brooklyn,$70-175,Average
13525760,Sunny,2019-01-02,85.0,"Brooklyn, Bedford-Stuyvesant",2550.0,420 friendly Beautiful rm with plenty of sunlight,private room,Brooklyn,$70-175,Average
13526348,Ephraim,2019-06-20,115.0,"Manhattan, Harlem",3450.0,Private Red Apple Brownstone Suite - Harlem NYC,entire home/apt,Manhattan,$70-175,Average
13526398,Tny,2019-03-12,150.0,"Manhattan, Midtown",4500.0,Modern 1 Bedroom 4FL w/Marble Bthr,entire home/apt,Manhattan,$70-175,Average
13528101,Iris,2019-06-22,99.0,"Manhattan, Upper East Side",2970.0,Perfect NYC neighborhood! 15 min. to Central Park!,private room,Manhattan,$70-175,Average
13528649,Judah,2019-06-13,90.0,"Manhattan, Upper West Side",2700.0,Terrific Master Bedroom/Bath in Great UWS Location,private room,Manhattan,$70-175,Average
13529037,Ephraim,2019-06-20,110.0,"Manhattan, Harlem",3300.0,Private Green Apple Brownstone Studio Harlem NYC,entire home/apt,Manhattan,$70-175,Average
13529652,Sen  &  Ti,2019-06-30,105.0,"Staten Island, Tompkinsville",3150.0,"Enjoy whole apartment, safe, 25 min ferry to NYC",entire home/apt,Staten Island,$70-175,Average
13531199,Brian,2019-05-12,150.0,"Manhattan, Upper West Side",4500.0,Classic New York Railroad Apartment,entire home/apt,Manhattan,$70-175,Average
13532647,Allan,2019-06-20,199.0,"Manhattan, Hell's Kitchen",5970.0,2 Bedroom Apartment in Prime Midtown West,entire home/apt,Manhattan,$176-350,Expensive
13532789,Bridget,2019-07-03,185.0,"Manhattan, East Village",5550.0,Large 1BR Wood Floors/Exposed Brick,entire home/apt,Manhattan,$176-350,Expensive
13533366,Sijia,2019-07-01,75.0,"Brooklyn, Bushwick",2250.0,Large Room with Private Entrance Easy commute,private room,Brooklyn,$70-175,Average
13536155,Henry,2019-06-27,74.0,"Queens, Long Island City",2220.0,"1 bedroom w/ Queen bed, 5 minutes from Manhattan.",private room,Queens,$70-175,Average
13544120,Mike,2019-05-30,95.0,"Manhattan, Midtown",2850.0,MY HOME / YOUR HOME /BEAUTIFUL HUGE 1BR,entire home/apt,Manhattan,$70-175,Average
13548357,Richard,2019-07-03,70.0,"Brooklyn, Flatbush",2100.0,"Convenient & Spacious Place in Brooklyn, NYC",entire home/apt,Brooklyn,$70-175,Average
13549391,Lauren & Ben,2019-07-06,170.0,"Brooklyn, Sunset Park",5100.0,Cozy Brooklyn Guesthouse Retreat by Localhaus,entire home/apt,Brooklyn,$70-175,Average
13549494,Gayle,2019-06-16,179.0,"Manhattan, Upper East Side",5370.0,"Cozy Studio, close to everything!",entire home/apt,Manhattan,$176-350,Expensive
13550120,Taran  &  Najla,2019-06-23,174.0,"Queens, Jamaica",5220.0,NYC Welcomes You! Beautiful 2 BR-5 min from JFK.,entire home/apt,Queens,$70-175,Average
13550201,W. Alvaro,2019-04-27,67.0,"Manhattan, Morningside Heights",2010.0,"Manhattan-very close to everywhere
muy cercadetodo",private room,Manhattan,$0-69,Budget
13554710,Jewel,2019-06-27,62.0,"Brooklyn, Flatbush",1860.0,"Modern Oasis l -Prospect Park, Close to B/Q Subway",private room,Brooklyn,$0-69,Budget
13558030,Angela,2019-06-09,40.0,"Queens, Jackson Heights",1200.0,"Comfy Room 10min/ LGA, 30min/ JFK, 30min/ City",private room,Queens,$0-69,Budget
13559208,Evan,2019-06-26,125.0,"Manhattan, Upper West Side",3750.0,Central Park Loft,entire home/apt,Manhattan,$70-175,Average
13560118,Jay Cee,2019-04-09,200.0,"Manhattan, Hell's Kitchen",6000.0,"AMAZINGLY LOCATED ONE BEDROOM,  NEAR CENTRAL PARK",entire home/apt,Manhattan,$176-350,Expensive
13563835,Timothy + Gina,2019-06-23,89.0,"Brooklyn, Williamsburg",2670.0,Heart of Williamsburg! 10 min from Manhattan,private room,Brooklyn,$70-175,Average
13564134,Frank,2019-06-22,200.0,"Manhattan, Harlem",6000.0,Beautiful Spacious 3 BR Cosy Apt.,entire home/apt,Manhattan,$176-350,Expensive
13564490,Daniel,2019-07-02,100.0,"Manhattan, Inwood",3000.0,Classic pre-war NYC apartment.,entire home/apt,Manhattan,$70-175,Average
13569664,Gregory,2019-06-25,38.0,"Brooklyn, Midwood",1140.0,"Affordable, Clean / Cozy place near  Subway",private room,Brooklyn,$0-69,Budget
13572291,Krystina,2019-06-01,99.0,"Manhattan, East Village",2970.0,CLEAN Downtown Studio Crash Pad!,entire home/apt,Manhattan,$70-175,Average
13573790,Chris,2019-03-20,150.0,"Brooklyn, Williamsburg",4500.0,"Sunny, Spacious Apartment in Prime Williamsburg",entire home/apt,Brooklyn,$70-175,Average
13574105,Silvia,2019-06-02,150.0,"Brooklyn, Bedford-Stuyvesant",4500.0,Private Bed-Stuy Flat,entire home/apt,Brooklyn,$70-175,Average
13575747,Vincent & Jessica,2019-05-31,119.0,"Queens, Astoria",3570.0,"One bedroom in Astoria, Queens - No Hidden Fees",entire home/apt,Queens,$70-175,Average
